step,wall_time,episode_return,ma_return,qos_prob,qos_lambda,sum_rate_mean,rate_common_mean,qos_violation_l1_mean,qos_violation_l2_mean,h_eff_abs_mean_mean,h_eff_abs_R_mean,h_eff_abs_T_mean,phase_entropy_R_mean,phase_entropy_T_mean,phase_var_R_mean,phase_var_T_mean,beta_r_mean_mean,common_power_frac_mean,total_power_W_mean,reward_sr_mean,reward_qos_mean,reward_pwr_mean,qos_satisfied_mean,reward_mean,act_mean,act_std,act_abs_max,act_sat_frac,policy_loss,value_loss,entropy,kl,clipfrac,early_stopped,eval_return_mean,eval_return_std,eval_sum_rate_mean,eval_sum_rate_std,eval_qos_prob,eval_qos_prob_std,eval_rate_common_mean,eval_h_eff_abs_T_mean,eval_phase_entropy_T_mean,eval_common_power_frac_mean,eval_latency_ms_mean,eval_latency_ms_std
10,0.838,2.261255050239859,2.2176026627132197,0.18,1.384233870724446,2.316532370766637,0.4117972289500225,0.17361272573019085,0.027151180767913376,4.33372677862232e-05,5.561919866979598e-05,6.491475135504888e-06,2.5534529578438683,2.485065568516438,3.5978547618530747,3.8401175803905074,0.5048671078681946,0.23690585628151895,1.0000000127404929,0.017373992780749782,-0.0036488916552531903,-1.2069940567016603e-10,0.18,0.04522510100479718,,,,,,,,,,,,,,,,,,,,,,
10,0.842,,,,,,,,,,,,,,,,,,,,,,,,0.026024768565548584,0.47058982849121095,0.929555344581604,0.00380952380952381,-0.027547024423256516,0.07227981381583959,96.49625635147095,0.12285380437970161,0.5712890625,1.0,,,,,,,,,,,,
11,0.908,2.2020263682420502,2.2163046381739555,0.1,1.4257608868461793,2.155922316581575,0.3258175356682913,0.19149278995240276,0.03344008553482372,3.267746818492992e-05,4.175206121951288e-05,5.453689081181007e-06,2.5173556212534747,2.5083717608950975,2.8437655885501516,3.184175143359144,0.5005056577920913,0.19495528530329465,1.0000000019557773,0.01616941737436181,-0.004628889903722561,-1.0579824447631839e-10,0.1,0.04404052736484102,,,,,,,,,,,,,,,,,,,,,,
11,0.915,,,,,,,,,,,,,,,,,,,,,,,,0.02045222297310829,0.4687983810901642,0.8939643383026123,0.0,,,,,,,,,,,,,,,,,,
12,0.978,2.300173917518241,2.222756121200439,0.18,1.4685337134515648,2.2245578413664915,0.3907815481443472,0.1537017065621036,0.024062277000358706,4.470473325608737e-05,5.793135288864778e-05,5.0248743584061255e-06,2.4880505319829807,2.491685072677677,2.9588577417913196,2.7643565828735195,0.49864146769046785,0.23645647879689932,1.0000000078603626,0.016684183810248686,-0.0034307053395569846,-1.2032687664031983e-10,0.18,0.04600347835036482,,,,,,,,,,,,,,,,,,,,,,
12,0.984,,,,,,,,,,,,,,,,,,,,,,,,-0.029282998386770488,0.47894027829170227,0.9413822650909424,0.00380952380952381,,,,,,,,,,,,,,,,,,
13,1.053,2.1699679569486836,2.2189855380395995,0.06,1.512589724855112,2.1193839669240844,0.2940377563498007,0.1820915980734006,0.028913333562078987,2.423775739735023e-05,3.038314043925774e-05,5.801608271627693e-06,2.464353665126078,2.522103725520605,2.6954891098144644,2.8368160198566734,0.507028282880783,0.18387754509225487,1.00000000519678,0.01589537975193063,-0.004246020510418361,-1.025386154651642e-10,0.06,0.04339935913897366,,,,,,,,,,,,,,,,,,,,,,
13,1.057,,,,,,,,,,,,,,,,,,,,,,,,-0.02328083801548928,0.4734505474567413,0.9407778382301331,0.00761904761904762,,,,,,,,,,,,,,,,,,
14,1.133,2.2641581675170426,2.221997046671429,0.1,1.5579674166007653,2.149504459872352,0.3625103189017396,0.16034337989741057,0.025374494876335266,3.3877896140261445e-05,4.337994220235806e-05,5.371757953971618e-06,2.500233495894478,2.5054986942308917,3.4059123433611176,3.4226662628477205,0.49618700563907625,0.22235390376299619,0.9999999929964543,0.016121283449042643,-0.0038381200223333413,-7.636845111846925e-11,0.1,0.045283163350340855,,,,,,,,,,,,,,,,,,,,,,
14,1.138,,,,,,,,,,,,,,,,,,,,,,,,0.020124969258904456,0.483617502450943,0.9358509659767151,0.001904761904761905,,,,,,,,,,,,,,,,,,
15,1.224,2.0859879756761566,2.213496479734224,0.1,1.6047064390987884,2.172231713353364,0.3228462405144763,0.1954597303239944,0.03095044341848398,1.7191142225750103e-05,2.0994995277517858e-05,5.779583070446838e-06,2.4967215030111616,2.524802549780968,3.1387973798087243,2.9523192643511944,0.5035633015632629,0.20016789067536592,1.0000000024586917,0.01629173785015023,-0.004821978237534365,-9.909272193908693e-11,0.1,0.04171975951352314,,,,,,,,,,,,,,,,,,,,,,
15,1.228,,,,,,,,,,,,,,,,,,,,,,,,0.0010936940088868141,0.482206928730011,0.9298925161361694,0.00380952380952381,,,,,,,,,,,,,,,,,,
16,1.293,1.9478487960329796,2.1978701453988565,0.04,1.652847632271752,2.095992660535891,0.2775506705319013,0.20276647857219005,0.03279708258692272,3.349744975746293e-05,4.298686601043508e-05,5.029200998546473e-06,2.527961827166456,2.475104538064702,3.240403719587117,2.792471409444332,0.5084025925397873,0.17494169637560844,1.0000000005215406,0.015719944954019183,-0.005262968961088962,-7.227063179016115e-11,0.04,0.03895697592065959,,,,,,,,,,,,,,,,,,,,,,
16,1.298,,,,,,,,,,,,,,,,,,,,,,,,0.015032747597433626,0.4686050474643707,0.925279176235199,0.0,,,,,,,,,,,,,,,,,,
17,1.36,2.1169066157410836,2.1933721715289805,0.06,1.7024330612399046,2.1690214377203607,0.30867363779212387,0.18794513349669578,0.03133699845520938,2.234481897666134e-05,2.7376537895699573e-05,7.249662219546646e-06,2.5217727521359903,2.52588499033348,3.2783956036559196,2.8268408344334586,0.4992263013124466,0.18389187172055244,1.0000000067055226,0.016267660782902708,-0.005179528369919637,-9.816139936447146e-11,0.06,0.04233813231482166,,,,,,,,,,,,,,,,,,,,,,
17,1.364,,,,,,,,,,,,,,,,,,,,,,,,-0.03245020918548107,0.48147392868995664,0.9314899563789367,0.001904761904761905,,,,,,,,,,,,,,,,,,
18,1.428,2.051672104665016,2.1859142732729824,0.08,1.7535060530771018,2.077558057003387,0.30762145644648275,0.19519090601093234,0.031121595133773064,1.717031163910052e-05,2.162930997169792e-05,3.7933166413083097e-06,2.440947023800321,2.4547835712699895,2.85926707565337,4.10212628065063,0.5013931971788407,0.20291046593338252,1.0000000022351743,0.015581685427525402,-0.005298243247425821,-8.67992639541626e-11,0.08,0.04103344209330032,,,,,,,,,,,,,,,,,,,,,,
18,1.433,,,,,,,,,,,,,,,,,,,,,,,,0.041125305369496344,0.4895796597003937,0.9088598132133484,0.001904761904761905,,,,,,,,,,,,,,,,,,
19,1.498,1.9952433303238124,2.1763807261255237,0.08,1.806111234669415,2.1082742107503476,0.262916531929875,0.20748804734058443,0.03653930859001259,1.947372072152892e-05,2.4320704020913518e-05,4.932770823375111e-06,2.4631127553487704,2.51976580893354,3.3584034783066086,3.0347646968620214,0.5018233627080917,0.1705184032022953,1.0000000033900143,0.01581205658062761,-0.006407189878783922,-9.5367431640625e-11,0.08,0.039904866606476255,,,,,,,,,,,,,,,,,,,,,,
19,1.502,,,,,,,,,,,,,,,,,,,,,,,,-0.03784386608749628,0.45784619450569153,0.903847086429596,0.0,,,,,,,,,,,,,,,,,,
20,1.684,1.9242458680726742,2.1615679070769893,0.1,1.8602945717094976,2.0345376316943162,0.22657620130609626,0.20374781827799082,0.03196987346268407,2.1614030695431738e-05,2.7266584201900227e-05,4.6563701760262845e-06,2.51312504065677,2.495452463776298,2.9303293737814875,2.900728318392029,0.5007735151052475,0.1462199354171753,1.0000000058114529,0.01525903223770737,-0.005774114763191329,-1.130625605583191e-10,0.1,0.03848491736145349,,,,,,,,,,,,,,,,,,,,,,
20,1.688,,,,,,,,,,,,,,,,,,,,,,,,-0.020165883004665375,0.4741933226585388,0.9508907914161682,0.00761904761904762,-0.07328990532550961,0.07187941980858643,96.52977752685547,0.08492076396942139,0.5358072916666666,1.0,,,,,,,,,,,,
21,1.75,1.9431981285307363,2.149276091159662,0.1,1.9161034088607827,2.1118681421849708,0.25707908627669324,0.20090762360450243,0.030774956241846434,2.2797588325372447e-05,2.846414630522951e-05,5.797914385801262e-06,2.534113773861704,2.498548145169935,3.012535630829907,3.4331702081477573,0.5011694866418839,0.15767056595534087,1.0000000049173832,0.015839011066387285,-0.0057250484041304235,-9.16421413421631e-11,0.1,0.038863962570614724,,,,,,,,,,,,,,,,,,,,,,
21,1.755,,,,,,,,,,,,,,,,,,,,,,,,0.007376119637046941,0.4487446904182434,0.9149286389350891,0.0,,,,,,,,,,,,,,,,,,
22,1.817,1.9225901448297664,2.134887352092056,0.1,1.9735865111266062,2.1594087825326787,0.28345440888832507,0.22155948345648518,0.03649992409944971,2.2170648376601953e-05,2.756921233962147e-05,5.974956487543381e-06,2.5038199698495323,2.490474975406348,3.175382766054127,2.9117894072361854,0.5044945770502091,0.17398823995143176,0.9999999980255961,0.016195565868995093,-0.006993762899011543,-7.338821887969972e-11,0.1,0.038451802896595326,,,,,,,,,,,,,,,,,,,,,,
22,1.821,,,,,,,,,,,,,,,,,,,,,,,,-0.015242178738117219,0.4863982915878296,0.9295541048049927,0.00380952380952381,,,,,,,,,,,,,,,,,,
23,1.885,2.0885725714455363,2.132839936575314,0.08,2.0327941064604045,2.152995919189431,0.3539719471853897,0.17687631009288246,0.028506568282345414,2.1818334045971663e-05,2.74526047278556e-05,4.915522000319847e-06,2.5416420256843986,2.504186630576718,3.2458347190300607,2.8446710560302453,0.4900591504573822,0.21589196804910898,1.0000000046566129,0.016147469393920734,-0.005626017864054647,-1.0095536708831787e-10,0.08,0.04177145142891073,,,,,,,,,,,,,,,,,,,,,,
23,1.888,,,,,,,,,,,,,,,,,,,,,,,,0.008668300695717335,0.4933767199516296,0.9284722805023193,0.005714285714285715,,,,,,,,,,,,,,,,,,
24,1.948,2.056337056436728,2.12221984638514,0.14,2.0937779296542165,2.1505817004748295,0.29724832868214773,0.19686675975633044,0.03321842345625023,3.739118593150251e-05,4.822325723123516e-05,4.894972032304501e-06,2.5319727200089903,2.5226812607986036,3.29565223352361,3.307954745272501,0.5041541296243668,0.1897352739982307,0.9999999997206033,0.01612936275356122,-0.006752621542777152,-8.204951882362368e-11,0.14,0.041126741128734545,,,,,,,,,,,,,,,,,,,,,,
24,1.952,,,,,,,,,,,,,,,,,,,,,,,,0.0170352338347584,0.4743137300014496,0.9196561217308045,0.001904761904761905,,,,,,,,,,,,,,,,,,
25,2.016,2.1207692981856097,2.1143552023165997,0.12,2.1565912675438432,2.134340131518115,0.3367408223473316,0.16485943567882744,0.026708491204501344,3.815633293689101e-05,4.921940358998449e-05,4.9671209776105765e-06,2.5186851963307184,2.503138706826104,3.8011315469386324,3.3459369702704276,0.49032061219215395,0.20483511470258237,0.9999999964609743,0.016007550986385864,-0.005592164941834866,-8.083879947662354e-11,0.12,0.04241538596371219,,,,,,,,,,,,,,,,,,,,,,
25,2.019,,,,,,,,,,,,,,,,,,,,,,,,-0.025707199424505233,0.4759619772434235,0.9245251417160034,0.001904761904761905,,,,,,,,,,,,,,,,,,
26,2.078,1.932969955106252,2.0920029089487455,0.06,2.2212890055701586,2.0913224681485723,0.27059001553559425,0.19781557366888453,0.03373619955813304,2.396662935708863e-05,3.024478631932615e-05,5.132158470376088e-06,2.5163028275942647,2.501914358739471,3.2239171084901797,3.3261964196349383,0.49601940929889676,0.1748258040845394,0.9999999963864684,0.015684918511114292,-0.0072755193367186185,-7.227063179016115e-11,0.06,0.03865939910212504,,,,,,,,,,,,,,,,,,,,,,
26,2.082,,,,,,,,,,,,,,,,,,,,,,,,0.04124182760715485,0.47359448075294497,0.9346071362495423,0.001904761904761905,,,,,,,,,,,,,,,,,,
27,2.143,2.042054988909314,2.08645095809534,0.14,2.2879276757372633,2.112411381496124,0.31775757020278483,0.18811462144526797,0.0315221724331076,2.9271991889255997e-05,3.7451654077901885e-05,4.733005323318314e-06,2.5106615925519553,2.5229922303140278,3.3316165368628456,3.321185941332087,0.5044199079275131,0.2013497243821621,1.000000004991889,0.01584308536122093,-0.007001985505734867,-7.729977369308472e-11,0.14,0.04084109977818629,,,,,,,,,,,,,,,,,,,,,,
27,2.151,,,,,,,,,,,,,,,,,,,,,,,,-0.012075193226337433,0.4686719596385956,0.9189115762710571,0.00380952380952381,,,,,,,,,,,,,,,,,,
28,2.214,1.9100389792596568,2.073366095257606,0.06,2.3565655060093813,2.0922479057005647,0.25834984608814593,0.20489579755806842,0.03492715148931072,2.9405756276108548e-05,3.7552337941083966e-05,4.9660112811822825e-06,2.4859849573309405,2.4117611551463356,2.7802099821846493,2.090034719017277,0.4999556738138199,0.16933657102286814,0.9999999879486858,0.01569185929275423,-0.007991079652706198,-5.485489964485169e-11,0.06,0.038200779585193134,,,,,,,,,,,,,,,,,,,,,,
28,2.218,,,,,,,,,,,,,,,,,,,,,,,,0.009936327673494815,0.467841362953186,0.9279972910881042,0.001904761904761905,,,,,,,,,,,,,,,,,,
29,2.28,2.2182073149480916,2.077711229431465,0.2,2.4272624711896627,2.3053719094052276,0.458617200756892,0.1729861779955125,0.028329969618587157,2.4807458825480666e-05,3.0942653893888895e-05,6.401873620255955e-06,2.5033487031596233,2.4939318981057896,2.643728663581365,2.9289393699091675,0.5003687906265258,0.2521594321541488,1.0000000066123902,0.01729028932053921,-0.006676142918945625,-1.0263174772262575e-10,0.2,0.044364146298961835,,,,,,,,,,,,,,,,,,,,,,
29,2.283,,,,,,,,,,,,,,,,,,,,,,,,-0.02446176439989358,0.48128514289855956,0.9233962893486023,0.001904761904761905,,,,,,,,,,,,,,,,,,
30,2.428,1.8355951434977402,2.056428234094359,0.1,2.5000803453253524,2.018248007224062,0.2540930461019706,0.19831184058036075,0.03058984023475432,2.848948828885273e-05,3.6735518162733024e-05,3.751398667211842e-06,2.496799832743996,2.5140713751255888,2.926818611875469,3.587539184109196,0.49126435041427613,0.17567722387611867,0.999999994058162,0.015136860054180466,-0.007424957120150674,-6.407499313354493e-11,0.1,0.0367119028699548,,,,,,,,,,,,,,,,,,,,,,
30,2.431,,,,,,,,,,,,,,,,,,,,,,,,-0.01907556187361479,0.4414546132087708,0.908763337135315,0.001904761904761905,-0.059923395107034594,0.06306257215328515,96.58059215545654,0.059045128524303436,0.3701171875,1.0,,,,,,,,,,,,
31,2.498,2.0440978223182404,2.0485318067981684,0.08,2.5750827556851132,2.2080470635430673,0.34733707075618286,0.16294650594231702,0.023712823639394805,2.6968363990536086e-05,3.395485544330611e-05,6.008889632225999e-06,2.523149271808743,2.5017486190250424,3.1389272890980293,3.4952854424122886,0.5073407804965973,0.2122676358371973,1.0000000027567149,0.016560352976573003,-0.0059283964313017355,-9.890645742416385e-11,0.08,0.04088195644636482,,,,,,,,,,,,,,,,,,,,,,
31,2.503,,,,,,,,,,,,,,,,,,,,,,,,0.0036194637417793275,0.46320212483406065,0.9235259056091308,0.001904761904761905,,,,,,,,,,,,,,,,,,
32,2.569,1.8977119821826223,2.028408710031387,0.12,2.6523352383556666,2.127676666487475,0.281987857145701,0.19940569001844505,0.03205075742396496,2.9647996453426722e-05,3.764143815602275e-05,5.667671345638662e-06,2.4323643178524663,2.498754221327254,2.9560722376412936,3.163871139097282,0.49857418060302733,0.1789982583373785,1.0000000045821071,0.015957574998656063,-0.008253335274909878,-8.009374141693115e-11,0.12,0.037954239643652445,,,,,,,,,,,,,,,,,,,,,,
32,2.572,,,,,,,,,,,,,,,,,,,,,,,,0.0018062369897961616,0.4697293519973755,0.9240498661994934,0.001904761904761905,,,,,,,,,,,,,,,,,,
33,2.64,1.9264160816521134,2.016231116266559,0.14,2.7319052955063365,2.1661044718712175,0.28644119230789383,0.1970202093617586,0.031924553431623696,2.53510595355109e-05,3.17225883400824e-05,6.236473121796406e-06,2.4994884160709225,2.4844879617233366,3.4049624150546225,3.148721789140585,0.4945090591907501,0.1782296736910939,1.0000000062212349,0.016245783539034133,-0.008467461803546385,-1.0244548320770265e-10,0.14,0.03852832163304227,,,,,,,,,,,,,,,,,,,,,,
33,2.644,,,,,,,,,,,,,,,,,,,,,,,,0.006293589249253273,0.4663132607936859,0.9153587579727173,0.0,,,,,,,,,,,,,,,,,,
34,2.707,1.784115907322118,1.9922290032568124,0.06,2.8138624543715265,2.0681832410776795,0.24908293332801754,0.2144275320988229,0.035978758467753794,2.4246708384520142e-05,3.095674700709566e-05,4.116592516793565e-06,2.500733651172038,2.4985847773169048,3.0814839759387174,2.977603973337239,0.49610165297985076,0.1653459333255887,0.9999999985285103,0.015511374308082597,-0.009829056078380005,-8.326023817062379e-11,0.06,0.03568231814644236,,,,,,,,,,,,,,,,,,,,,,
34,2.711,,,,,,,,,,,,,,,,,,,,,,,,0.022448438697028904,0.48351622819900514,0.9285197377204895,0.001904761904761905,,,,,,,,,,,,,,,,,,
35,2.775,1.88366553792309,1.9821128813691593,0.16,2.8982783280026725,2.1611314142188918,0.3223125724599005,0.2086840485472111,0.03566334508007354,3.414441357916276e-05,4.39313188093954e-05,4.783697888464881e-06,2.4931877448960686,2.518688500407028,3.2924787874706323,3.4134863554163304,0.4969909769296646,0.1987348785251379,0.9999999972805381,0.01620848560664169,-0.010035174771811444,-7.636845111846925e-11,0.16,0.037673310758461795,,,,,,,,,,,,,,,,,,,,,,
35,2.778,,,,,,,,,,,,,,,,,,,,,,,,-0.011244589299894869,0.4532780468463898,0.9571377396583557,0.00761904761904762,,,,,,,,,,,,,,,,,,
36,2.838,2.0406580249446264,1.9867533428147417,0.12,2.9852266778427525,2.0880048319014857,0.306692744424774,0.17061491067914655,0.027936846456681784,2.578485243451568e-05,3.2585106572567686e-05,5.384090020359643e-06,2.519263042122661,2.5233153171091183,3.5455795619004427,3.1538167808213426,0.5062660467624664,0.19109733995050193,0.99999999884516,0.015660036239261144,-0.008096875663813905,-7.655471563339234e-11,0.12,0.040813160498892526,,,,,,,,,,,,,,,,,,,,,,
36,2.843,,,,,,,,,,,,,,,,,,,,,,,,0.017319078976288437,0.4777898907661438,0.9328277945518494,0.001904761904761905,,,,,,,,,,,,,,,,,,
37,2.905,1.9201696746630692,1.976916495760841,0.08,3.074783478178035,2.1397409715788753,0.32622435368628744,0.1936008936225167,0.032307977859811106,3.051943058937625e-05,3.8963099038147054e-05,5.188425243063837e-06,2.492329130922787,2.5235967063183447,2.8946493745928588,3.552232536872556,0.4969515609741211,0.19974363379180432,0.9999999924004078,0.016048057286841565,-0.00964466374142611,-5.2154064178466804e-11,0.08,0.03840339349326139,,,,,,,,,,,,,,,,,,,,,,
37,2.908,,,,,,,,,,,,,,,,,,,,,,,,0.04937249682843685,0.47955830693244933,0.9428125143051147,0.00380952380952381,,,,,,,,,,,,,,,,,,
38,2.968,1.785618302376942,1.9636138056464372,0.08,3.1670269825233763,2.1231620354236322,0.3199023594843176,0.2157065895636334,0.038088370177947015,2.202513403623397e-05,2.787965592399745e-05,4.4615683729435064e-06,2.47499263140637,2.4551066580650804,2.5080779641739652,3.5690143064622,0.5055632990598679,0.20455390438437462,1.0000000015273691,0.015923715265677242,-0.011711349133388047,-8.475035429000856e-11,0.08,0.03571236604753884,,,,,,,,,,,,,,,,,,,,,,
38,2.973,,,,,,,,,,,,,,,,,,,,,,,,0.015223382040858269,0.4854209065437317,0.9386097192764282,0.00380952380952381,,,,,,,,,,,,,,,,,,
39,3.034,1.8420031119010627,1.9559517947252996,0.08,3.2620377919990777,2.098653985386996,0.31846694235419,0.19239947924871534,0.032048487776593276,2.9017991908815223e-05,3.7252990162599274e-05,4.3129971474630915e-06,2.4941785315142764,2.4720034141311213,3.3604745910331206,4.049547793091005,0.49864934146404266,0.20382960598915814,1.0000000066123902,0.01573990489040247,-0.010149842553754151,-9.86270606517792e-11,0.08,0.036840062238021255,,,,,,,,,,,,,,,,,,,,,,
39,3.038,,,,,,,,,,,,,,,,,,,,,,,,0.01468322891741991,0.47035195827484133,0.9444732427597046,0.001904761904761905,,,,,,,,,,,,,,,,,,
40,3.173,2.213079096386146,1.970393456140973,0.14,3.35989892575905,2.104946890882987,0.31460810925877386,0.13108682039958044,0.020004426954950052,3.925109018617743e-05,5.028885166020187e-05,6.137805764104134e-06,2.509710765275589,2.512002663880978,3.163271470149182,3.199060888301234,0.5019092601537705,0.19084282647818326,0.9999999940767884,0.015787101681622402,-0.006525519673433211,-8.046627044677736e-11,0.14,0.044261581927722934,,,,,,,,,,,,,,,,,,,,,,
40,3.178,,,,,,,,,,,,,,,,,,,,,,,,0.003626182489097118,0.49445886015892027,0.949699604511261,0.00380952380952381,-0.055398909375071526,0.062194307683967054,96.60539531707764,0.05435462296009064,0.3720703125,1.0,,,,,,,,,,,,
